Date,Open,High,Low,Close,Adj Close,Volume
2014-03-14,64.459999,64.459999,64.459999,64.459999,64.459999,200
2014-03-17,64.930000,65.000000,64.930000,65.000000,65.000000,300
2014-03-18,65.000000,65.000000,65.000000,65.000000,65.000000,0
2014-03-19,65.349998,65.349998,65.300003,65.320000,65.320000,400
2014-03-20,64.720001,65.370003,64.720001,65.169998,65.169998,15700
2014-03-21,65.480003,65.480003,65.430000,65.430000,65.430000,500
2014-03-24,64.519997,65.029999,64.500000,65.029999,65.029999,3200
2014-03-25,65.099998,65.269997,65.099998,65.269997,65.269997,200
2014-03-26,64.680000,64.709999,64.680000,64.680000,64.680000,600
2014-03-27,64.500000,64.500000,64.410004,64.410004,64.410004,400
2014-03-28,64.970001,65.110001,64.779999,64.779999,64.779999,1200
2014-03-31,65.820000,65.870003,65.769997,65.769997,65.769997,900
2014-04-01,65.690002,65.690002,65.690002,65.690002,65.690002,200
2014-04-02,65.690002,65.690002,65.690002,65.690002,65.690002,0
2014-04-03,66.089996,66.089996,66.089996,66.089996,66.089996,200
2014-04-04,65.739998,65.739998,65.330002,65.330002,65.330002,800
2014-04-07,64.739998,65.160004,64.739998,65.160004,65.160004,800
2014-04-08,64.839996,65.580002,64.839996,65.580002,65.580002,900
2014-04-09,65.580002,65.580002,65.580002,65.580002,65.580002,0
2014-04-10,65.199997,65.199997,65.169998,65.169998,65.169998,400
2014-04-11,64.750000,64.750000,64.750000,64.750000,64.750000,400
2014-04-14,64.750000,64.750000,64.750000,64.750000,64.750000,0
2014-04-15,64.750000,64.750000,64.750000,64.750000,64.750000,0
2014-04-16,64.750000,64.750000,64.750000,64.750000,64.750000,0
2014-04-17,64.750000,64.750000,64.750000,64.750000,64.750000,0
2014-04-21,65.500000,65.500000,65.500000,65.500000,65.500000,200
2014-04-22,65.500000,65.500000,65.500000,65.500000,65.500000,0
2014-04-23,66.099998,66.099998,65.860001,65.930000,65.930000,1000
2014-04-24,65.930000,65.930000,65.930000,65.930000,65.930000,0
2014-04-25,65.699997,65.699997,65.680000,65.680000,65.680000,200
2014-04-28,65.680000,65.680000,65.680000,65.680000,65.680000,500
2014-04-29,65.930000,65.930000,65.930000,65.930000,65.930000,400
2014-04-30,66.360001,66.360001,66.360001,66.360001,66.360001,300
2014-05-01,66.360001,66.360001,66.360001,66.360001,66.360001,0
2014-05-02,66.300003,66.300003,66.300003,66.300003,66.300003,700
2014-05-05,65.790001,66.000000,65.790001,66.000000,66.000000,400
2014-05-06,66.000000,66.000000,66.000000,66.000000,66.000000,0
2014-05-07,66.000000,66.000000,66.000000,66.000000,66.000000,0
2014-05-08,66.099998,66.099998,66.099998,66.099998,66.099998,400
2014-05-09,66.099998,66.099998,66.099998,66.099998,66.099998,0
2014-05-12,66.099998,66.099998,66.099998,66.099998,66.099998,0
2014-05-13,65.830002,65.830002,65.830002,65.830002,65.830002,400
2014-05-14,65.559998,65.559998,65.559998,65.559998,65.559998,100
2014-05-15,65.559998,65.559998,65.559998,65.559998,65.559998,0
2014-05-16,65.559998,65.559998,65.559998,65.559998,65.559998,0
2014-05-19,64.849998,64.849998,64.849998,64.849998,64.849998,100
2014-05-20,64.529999,64.709999,64.529999,64.709999,64.709999,700
2014-05-21,64.709999,64.709999,64.709999,64.709999,64.709999,0
2014-05-22,64.419998,65.190002,64.419998,64.900002,64.900002,1000
2014-05-23,64.900002,64.900002,64.900002,64.900002,64.900002,0
2014-05-27,66.180000,66.180000,66.180000,66.180000,66.180000,300
2014-05-28,66.860001,66.860001,66.440002,66.440002,66.440002,300
2014-05-29,66.629997,66.629997,66.610001,66.610001,66.610001,300
2014-05-30,66.610001,66.610001,66.610001,66.610001,66.610001,0
2014-06-02,66.610001,66.610001,66.610001,66.610001,66.610001,0
2014-06-03,66.279999,66.279999,66.080002,66.080002,66.080002,500
2014-06-04,66.080002,66.080002,66.080002,66.080002,66.080002,0
2014-06-05,66.080002,66.080002,66.080002,66.080002,66.080002,0
2014-06-06,66.879997,67.459999,66.879997,67.459999,67.459999,400
2014-06-09,67.669998,67.669998,67.669998,67.669998,67.669998,200
2014-06-10,67.669998,67.669998,67.669998,67.669998,67.669998,0
2014-06-11,67.669998,67.669998,67.669998,67.669998,67.669998,0
2014-06-12,67.669998,67.669998,67.669998,67.669998,67.669998,0
2014-06-13,67.669998,67.669998,67.669998,67.669998,67.669998,0
2014-06-16,67.300003,67.559998,67.300003,67.559998,67.559998,500
2014-06-17,67.809998,67.889999,67.809998,67.889999,67.889999,300
2014-06-18,67.790001,68.250000,67.790001,68.250000,68.250000,300
2014-06-19,68.349998,68.459999,68.349998,68.459999,68.459999,300
2014-06-20,68.459999,68.459999,68.459999,68.459999,68.459999,0
2014-06-23,68.459999,68.459999,68.459999,68.459999,68.459999,0
2014-06-24,68.459999,68.459999,68.459999,68.459999,68.459999,0
2014-06-25,68.459999,68.459999,68.459999,68.459999,68.459999,0
2014-06-26,68.459999,68.459999,68.459999,68.459999,68.459999,0
2014-06-27,68.589996,68.589996,68.589996,68.589996,68.589996,500
2014-06-30,68.400002,68.529999,68.400002,68.529999,68.529999,2400
2014-07-01,69.440002,69.510002,69.440002,69.510002,69.510002,200
2014-07-02,69.000000,69.000000,69.000000,69.000000,69.000000,200
2014-07-03,68.930000,69.120003,68.900002,69.089996,69.089996,3100
2014-07-07,69.089996,69.089996,69.089996,69.089996,69.089996,0
2014-07-08,67.599998,67.599998,67.599998,67.599998,67.599998,200
2014-07-09,67.470001,67.559998,67.470001,67.559998,67.559998,900
2014-07-10,66.680000,66.680000,66.680000,66.680000,66.680000,1700
2014-07-11,66.580002,66.580002,66.580002,66.580002,66.580002,400
2014-07-14,66.389999,67.150002,66.389999,67.150002,67.150002,900
2014-07-15,66.449997,66.449997,66.449997,66.449997,66.449997,500
2014-07-16,66.730003,66.730003,66.730003,66.730003,66.730003,300
2014-07-17,66.730003,66.730003,66.730003,66.730003,66.730003,0
2014-07-18,66.629997,66.629997,66.629997,66.629997,66.629997,300
2014-07-21,66.160004,66.160004,66.160004,66.160004,66.160004,400
2014-07-22,66.820000,66.860001,66.720001,66.860001,66.860001,2600
2014-07-23,66.860001,66.860001,66.860001,66.860001,66.860001,0
2014-07-24,66.480003,66.480003,66.309998,66.459999,66.459999,1700
2014-07-25,66.459999,66.459999,66.459999,66.459999,66.459999,0
2014-07-28,66.160004,66.220001,66.160004,66.220001,66.220001,700
2014-07-29,66.220001,66.220001,66.220001,66.220001,66.220001,0
2014-07-30,66.400002,66.589996,66.400002,66.589996,66.589996,2000
2014-07-31,66.589996,66.589996,66.589996,66.589996,66.589996,0
2014-08-01,65.930000,65.930000,64.610001,65.000000,65.000000,800
2014-08-04,65.000000,65.000000,65.000000,65.000000,65.000000,100
2014-08-05,65.000000,65.339996,65.000000,65.339996,65.339996,500
2014-08-06,65.339996,65.339996,65.339996,65.339996,65.339996,0
2014-08-07,64.660004,64.660004,64.660004,64.660004,64.660004,100
2014-08-08,65.139999,65.139999,65.139999,65.139999,65.139999,200
2014-08-11,65.139999,65.139999,65.139999,65.139999,65.139999,0
2014-08-12,65.139999,65.139999,65.139999,65.139999,65.139999,0
2014-08-13,65.309998,65.690002,65.309998,65.690002,65.690002,600
2014-08-14,65.690002,65.690002,65.690002,65.690002,65.690002,0
2014-08-15,65.349998,65.349998,65.339996,65.339996,65.339996,600
2014-08-18,66.089996,66.279999,66.089996,66.279999,66.279999,1000
2014-08-19,66.279999,66.279999,66.279999,66.279999,66.279999,0
2014-08-20,66.279999,66.279999,66.279999,66.279999,66.279999,0
2014-08-21,66.260002,66.599998,66.260002,66.599998,66.599998,600
2014-08-22,66.669998,66.669998,66.550003,66.550003,66.550003,500
2014-08-25,66.760002,66.760002,66.760002,66.760002,66.760002,500
2014-08-26,66.669998,66.669998,66.669998,66.669998,66.669998,200
2014-08-27,67.000000,67.000000,67.000000,67.000000,67.000000,100
2014-08-28,66.750000,66.750000,66.750000,66.750000,66.750000,100
2014-08-29,66.750000,66.750000,66.750000,66.750000,66.750000,0
2014-09-02,67.070000,67.070000,66.889999,66.889999,66.889999,700
2014-09-03,67.330002,67.330002,67.330002,67.330002,67.330002,30400
2014-09-04,67.199997,67.199997,67.199997,67.199997,67.199997,100
2014-09-05,67.269997,67.269997,67.269997,67.269997,67.269997,200
2014-09-08,66.500000,67.129997,66.500000,67.129997,67.129997,1000
2014-09-09,66.720001,66.720001,66.519997,66.519997,66.519997,300
2014-09-10,66.410004,66.410004,66.410004,66.410004,66.410004,400
2014-09-11,65.680000,66.720001,65.680000,66.720001,66.720001,500
2014-09-12,66.279999,66.279999,66.279999,66.279999,66.279999,200
2014-09-15,66.279999,66.279999,66.279999,66.279999,66.279999,0
2014-09-16,66.459999,66.459999,65.889999,65.889999,65.889999,300
2014-09-17,65.820000,65.820000,65.820000,65.820000,65.820000,500
2014-09-18,66.180000,66.180000,66.180000,66.180000,66.180000,100
2014-09-19,66.180000,66.180000,66.180000,66.180000,66.180000,0
2014-09-22,65.250000,65.250000,65.250000,65.250000,65.250000,100
2014-09-23,65.250000,65.250000,65.250000,65.250000,65.250000,0
2014-09-24,65.250000,65.250000,65.250000,65.250000,65.250000,0
2014-09-25,64.570000,64.570000,64.570000,64.570000,64.570000,300
2014-09-26,64.570000,64.570000,64.570000,64.570000,64.570000,0
2014-09-29,64.570000,64.570000,64.570000,64.570000,64.570000,0
2014-09-30,64.570000,64.570000,64.570000,64.570000,64.570000,0
2014-10-01,64.000000,64.639999,64.000000,64.040001,64.040001,900
2014-10-02,64.040001,64.040001,64.040001,64.040001,64.040001,0
2014-10-03,63.799999,63.860001,63.799999,63.820000,63.820000,4900
2014-10-06,63.810001,63.830002,63.810001,63.830002,63.830002,500
2014-10-07,63.340000,63.340000,63.340000,63.340000,63.340000,100
2014-10-08,63.340000,63.340000,63.340000,63.340000,63.340000,0
2014-10-09,63.340000,63.340000,63.340000,63.340000,63.340000,0
2014-10-10,62.360001,62.389999,62.360001,62.389999,62.389999,500
2014-10-13,62.180000,62.180000,61.730000,61.730000,61.730000,800
2014-10-14,62.070000,62.180000,61.970001,61.970001,61.970001,700
2014-10-15,60.980000,60.980000,60.869999,60.869999,60.869999,1700
2014-10-16,60.869999,60.869999,60.869999,60.869999,60.869999,0
2014-10-17,62.410000,62.560001,62.410000,62.560001,62.560001,400
2014-10-20,62.560001,62.560001,62.560001,62.560001,62.560001,0
2014-10-21,62.560001,62.560001,62.560001,62.560001,62.560001,0
2014-10-22,62.560001,62.560001,62.560001,62.560001,62.560001,0
2014-10-23,62.560001,62.560001,62.560001,62.560001,62.560001,0
2014-10-24,63.099998,63.860001,63.099998,63.700001,63.700001,1000
2014-10-27,63.700001,63.700001,63.700001,63.700001,63.700001,0
2014-10-28,64.099998,64.970001,64.099998,64.970001,64.970001,700
2014-10-29,64.970001,64.970001,64.970001,64.970001,64.970001,0
2014-10-30,65.279999,65.389999,65.089996,65.089996,65.089996,1100
2014-10-31,65.089996,65.089996,65.089996,65.089996,65.089996,0
2014-11-03,64.690002,65.750000,64.690002,65.540001,65.540001,900
