Date,Open,High,Low,Close,Adj Close,Volume
2014-03-14,82.000000,82.000000,81.589996,81.589996,76.235794,6800
2014-03-17,81.699997,82.620003,81.699997,82.400002,76.992668,7400
2014-03-18,82.750000,83.019997,82.730003,82.949997,77.506561,3700
2014-03-19,82.849998,83.070000,82.080002,82.370003,76.964615,7700
2014-03-20,82.220001,82.389999,81.940002,82.379997,76.973984,9800
2014-03-21,82.900002,82.910004,82.160004,82.199997,77.003036,9700
2014-03-24,81.620003,81.970001,81.320000,81.809998,76.637695,5000
2014-03-25,82.860001,82.860001,82.129997,82.400002,77.190399,11500
2014-03-26,82.760002,82.769997,81.709999,81.709999,76.544014,8100
2014-03-27,81.419998,81.489998,81.040001,81.190002,76.056885,14800
2014-03-28,81.480003,82.180000,81.480003,81.879997,76.703270,4400
2014-03-31,83.019997,83.019997,82.559998,82.800003,77.565109,7900
2014-04-01,83.269997,83.629997,83.120003,83.629997,78.342636,10900
2014-04-02,84.050003,84.269997,83.699997,84.209999,78.885948,5100
2014-04-03,84.080002,84.199997,83.930000,84.199997,78.876579,3300
2014-04-04,84.489998,84.489998,82.959999,83.040001,77.789925,27600
2014-04-07,82.849998,82.849998,81.599998,81.699997,76.534653,4800
2014-04-08,81.629997,82.190002,81.360001,81.809998,76.637695,8400
2014-04-09,82.320000,83.059998,82.250000,83.040001,77.789925,6500
2014-04-10,82.989998,82.989998,81.529999,81.529999,76.375404,3900
2014-04-11,80.629997,81.150002,80.610001,80.610001,75.513565,4600
2014-04-14,80.730003,82.610001,80.730003,82.610001,77.387115,29300
2014-04-15,81.099998,81.360001,80.070000,81.180000,76.047539,17500
2014-04-16,81.660004,82.559998,81.660004,82.449997,77.237221,7000
2014-04-17,82.940002,83.330002,82.769997,83.260002,77.996033,12300
2014-04-21,83.599998,83.599998,83.070000,83.389999,78.117821,13400
2014-04-22,83.750000,83.900002,83.610001,83.610001,78.323891,5000
2014-04-23,83.690002,83.959999,83.690002,83.870003,78.567436,11500
2014-04-24,84.489998,84.489998,83.459999,83.610001,78.323891,6900
2014-04-25,83.760002,83.760002,82.480003,82.570000,77.349640,96000
2014-04-28,82.919998,83.139999,81.809998,83.029999,77.780548,7200
2014-04-29,83.449997,83.449997,82.559998,82.809998,77.574478,5300
2014-04-30,83.300003,83.849998,83.000000,83.849998,78.548714,6300
2014-05-01,83.650002,83.860001,83.349998,83.389999,78.117821,8400
2014-05-02,83.529999,83.879997,83.349998,83.349998,78.080330,24700
2014-05-05,83.500000,83.500000,82.650002,83.449997,78.173988,30600
2014-05-06,83.570000,83.570000,82.809998,82.809998,77.574478,7500
2014-05-07,83.370003,83.540001,82.900002,83.529999,78.248955,5400
2014-05-08,83.900002,84.059998,83.290001,83.500000,78.220863,5200
2014-05-09,83.839996,83.839996,82.879997,83.440002,78.164635,4900
2014-05-12,83.470001,84.940002,83.470001,84.940002,79.569817,11400
2014-05-13,84.900002,85.120003,84.849998,84.879997,79.513611,10300
2014-05-14,84.669998,84.720001,84.160004,84.199997,78.876579,10000
2014-05-15,84.000000,84.000000,82.839996,83.379997,78.108452,6100
2014-05-16,83.639999,83.639999,83.129997,83.589996,78.305161,7400
2014-05-19,83.820000,84.209999,83.820000,84.209999,78.885948,4200
2014-05-20,84.080002,84.080002,82.949997,83.190002,77.930450,2300
2014-05-21,83.599998,83.739998,83.430000,83.570000,78.286407,7700
2014-05-22,83.900002,84.169998,83.900002,84.089996,78.773537,4400
2014-05-23,84.400002,84.699997,84.379997,84.690002,79.335609,11500
2014-05-27,85.540001,85.540001,84.970001,85.099998,79.719681,13800
2014-05-28,85.330002,85.389999,85.160004,85.389999,79.991364,2500
2014-05-29,85.589996,85.589996,85.059998,85.430000,80.028831,9500
2014-05-30,85.260002,85.480003,85.169998,85.480003,80.075661,6400
2014-06-02,85.800003,85.800003,85.250000,85.779999,80.356682,6300
2014-06-03,86.000000,86.000000,85.349998,85.510002,80.103775,4100
2014-06-04,85.639999,85.750000,85.540001,85.680000,80.263039,4700
2014-06-05,86.010002,86.680000,86.010002,86.620003,81.143600,7700
2014-06-06,86.930000,87.529999,86.930000,87.500000,81.967964,5400
2014-06-09,87.900002,88.360001,87.730003,88.050003,82.483185,10100
2014-06-10,87.750000,87.910004,87.529999,87.820000,82.267723,8100
2014-06-11,87.290001,87.349998,87.080002,87.199997,81.686928,6800
2014-06-12,87.000000,87.470001,85.989998,86.099998,80.656471,9000
2014-06-13,85.959999,86.580002,85.959999,86.449997,80.984352,6100
2014-06-16,86.180000,86.540001,86.180000,86.419998,80.956230,4700
2014-06-17,86.550003,86.870003,86.550003,86.790001,81.302834,8600
2014-06-18,86.750000,87.029999,86.449997,86.809998,81.321579,6400
2014-06-19,87.349998,87.349998,87.019997,87.230003,81.715012,6000
2014-06-20,87.300003,87.650002,87.300003,87.650002,82.348656,3500
2014-06-23,87.970001,87.970001,87.050003,87.110001,81.841316,13900
2014-06-24,86.870003,87.220001,86.160004,86.160004,80.948792,7400
2014-06-25,86.220001,86.489998,86.110001,86.449997,81.221245,8500
2014-06-26,86.629997,86.629997,86.089996,86.540001,81.305794,4900
2014-06-27,86.500000,86.730003,86.330002,86.730003,81.484291,8000
2014-06-30,86.970001,86.970001,86.370003,86.430000,81.202446,201800
2014-07-01,86.940002,87.320000,86.440002,87.070000,81.803741,10100
2014-07-02,87.000000,87.000000,86.720001,86.720001,81.474907,2700
2014-07-03,87.220001,87.599998,87.099998,87.540001,82.245308,4300
2014-07-07,87.410004,87.410004,86.779999,86.800003,81.550072,5000
2014-07-08,86.989998,86.989998,85.959999,86.160004,80.948792,5600
2014-07-09,86.559998,86.559998,86.239998,86.440002,81.211853,3200
2014-07-10,85.190002,86.040001,84.510002,85.820000,80.629333,5800
2014-07-11,85.489998,85.900002,85.489998,85.889999,80.695122,9100
2014-07-14,86.540001,86.760002,86.480003,86.589996,81.352768,4200
2014-07-15,86.849998,86.849998,86.339996,86.379997,81.155479,9200
2014-07-16,86.650002,87.099998,86.519997,86.940002,81.681595,21200
2014-07-17,85.629997,86.709999,85.620003,85.660004,80.479027,5200
2014-07-18,86.099998,86.500000,86.070000,86.459999,81.230629,4400
2014-07-21,86.419998,86.570000,86.070000,86.529999,81.296402,5800
2014-07-22,86.919998,87.120003,86.879997,86.879997,81.625221,3400
2014-07-23,87.139999,87.139999,86.709999,86.769997,81.521889,5800
2014-07-24,87.099998,87.099998,86.529999,86.529999,81.296402,9400
2014-07-25,86.400002,86.690002,86.010002,86.370003,81.146080,7100
2014-07-28,86.459999,86.459999,85.500000,85.820000,80.629333,19300
2014-07-29,86.050003,86.220001,85.059998,85.080002,79.934113,6400
2014-07-30,85.250000,85.389999,84.849998,85.290001,80.131409,7000
2014-07-31,84.720001,84.720001,83.300003,83.339996,78.299347,21600
2014-08-01,83.290001,83.680000,82.639999,83.129997,78.102051,12300
2014-08-04,83.419998,83.650002,82.800003,83.629997,78.571808,6500
2014-08-05,83.500000,83.849998,82.760002,83.099998,78.073853,25100
2014-08-06,82.190002,82.690002,82.169998,82.500000,77.510147,6900
2014-08-07,83.070000,83.089996,82.440002,82.540001,77.547714,4800
2014-08-08,82.769997,83.879997,82.510002,83.879997,78.806679,9100
2014-08-11,84.089996,84.720001,84.089996,84.400002,79.295235,8200
2014-08-12,85.260002,85.260002,84.260002,84.379997,79.276428,4000
2014-08-13,84.620003,84.980003,84.620003,84.839996,79.708626,7500
2014-08-14,85.169998,85.300003,85.099998,85.290001,80.131409,2300
2014-08-15,85.580002,85.620003,84.500000,85.010002,79.868324,3300
2014-08-18,86.000000,86.279999,85.849998,86.209999,80.995750,3800
2014-08-19,86.639999,86.730003,86.470001,86.690002,81.446716,5100
2014-08-20,87.230003,87.510002,87.040001,87.440002,82.151360,4900
2014-08-21,87.379997,87.470001,87.269997,87.410004,82.123184,5300
2014-08-22,87.400002,87.400002,86.910004,87.139999,81.869484,5100
2014-08-25,87.540001,87.570000,87.300003,87.440002,82.151360,5900
2014-08-26,87.430000,87.519997,87.129997,87.150002,81.878883,5200
2014-08-27,87.120003,87.129997,86.870003,86.870003,81.615852,4900
2014-08-28,86.970001,87.180000,86.570000,87.180000,81.907066,10200
2014-08-29,87.230003,87.230003,86.720001,87.070000,81.803741,4900
2014-09-02,87.000000,87.779999,86.989998,87.250000,81.972855,4400
2014-09-03,87.849998,87.849998,87.199997,87.199997,81.925873,2500
2014-09-04,87.379997,87.889999,87.080002,87.099998,81.831917,5400
2014-09-05,87.000000,87.550003,86.910004,87.550003,82.254700,4200
2014-09-08,87.510002,87.559998,87.260002,87.370003,82.085602,11600
2014-09-09,87.110001,87.300003,86.949997,86.949997,81.690987,4300
2014-09-10,86.750000,86.959999,86.510002,86.959999,81.700378,3200
2014-09-11,87.080002,87.260002,86.739998,87.129997,81.860100,4900
2014-09-12,87.550003,87.550003,86.660004,86.760002,81.512482,3500
2014-09-15,86.699997,86.750000,86.389999,86.629997,81.390343,8900
2014-09-16,86.309998,87.260002,86.309998,87.169998,81.897697,2900
2014-09-17,87.739998,87.779999,87.209999,87.360001,82.076210,5300
2014-09-18,87.839996,87.839996,87.480003,87.790001,82.480186,5900
2014-09-19,87.779999,87.779999,87.150002,87.349998,82.313126,6000
2014-09-22,86.660004,86.660004,86.150002,86.160004,81.191757,5200
2014-09-23,85.870003,85.980003,85.599998,85.620003,80.682899,5500
2014-09-24,86.040001,86.059998,85.209999,86.000000,81.040985,5200
2014-09-25,85.250000,85.250000,84.750000,84.870003,79.976135,4100
2014-09-26,85.419998,85.620003,84.739998,85.510002,80.579239,5500
2014-09-29,84.889999,85.489998,84.800003,85.339996,80.419037,15100
2014-09-30,85.790001,85.790001,85.040001,85.260002,80.343651,202500
2014-10-01,84.959999,84.959999,83.400002,83.529999,78.713402,23800
2014-10-02,83.849998,83.849998,82.730003,83.540001,78.722824,21700
2014-10-03,84.269997,84.779999,84.110001,84.730003,79.844223,20200
2014-10-06,85.339996,85.339996,84.180000,84.379997,79.514389,14200
2014-10-07,84.610001,84.610001,82.400002,82.400002,77.648575,21500
2014-10-08,82.220001,83.690002,81.820000,83.690002,78.864189,16600
2014-10-09,82.940002,83.239998,81.690002,81.720001,77.007767,5500
2014-10-10,82.239998,82.239998,80.620003,80.620003,75.971222,18800
2014-10-13,80.739998,81.419998,79.019997,79.029999,74.472885,34400
2014-10-14,79.470001,81.050003,79.300003,80.209999,75.584854,11200
2014-10-15,79.150002,80.120003,77.940002,79.940002,75.330414,24200
2014-10-16,78.580002,81.040001,78.580002,80.620003,75.971222,88800
2014-10-17,82.160004,82.330002,81.730003,82.029999,77.299904,20600
2014-10-20,81.910004,82.230003,81.599998,82.180000,77.441261,37700
2014-10-21,83.000000,84.330002,83.000000,84.239998,79.382462,7600
2014-10-22,84.519997,84.889999,83.410004,83.410004,78.600327,20300
2014-10-23,84.440002,85.470001,84.440002,85.050003,80.145767,11000
2014-10-24,85.269997,85.519997,84.830002,85.510002,80.579239,6500
2014-10-27,85.230003,85.610001,84.959999,85.580002,80.645195,6200
2014-10-28,85.809998,87.120003,85.400002,87.029999,82.011581,4200
2014-10-29,87.300003,87.339996,86.239998,86.699997,81.700600,6700
2014-10-30,86.800003,87.529999,86.139999,87.050003,82.030426,7300
2014-10-31,88.360001,88.879997,87.790001,87.959999,82.887955,213200
2014-11-03,88.199997,88.330002,87.809998,88.019997,82.944504,24000
2014-11-04,87.900002,88.080002,87.629997,87.910004,82.840843,7500
2014-11-05,88.620003,88.620003,88.099998,88.529999,83.425087,12300
2014-11-06,88.860001,89.510002,88.709999,89.510002,84.348587,11700
2014-11-07,89.779999,89.779999,89.250000,89.540001,84.376846,16400
2014-11-10,89.690002,89.910004,89.650002,89.910004,84.725517,7700
2014-11-11,89.930000,90.129997,89.550003,89.550003,84.386261,6700
2014-11-12,89.459999,90.080002,89.459999,89.940002,84.753799,7400
2014-11-13,90.129997,90.129997,89.260002,89.440002,84.282608,13000
2014-11-14,89.650002,89.709999,89.330002,89.599998,84.433388,7300
2014-11-17,89.300003,89.540001,89.250000,89.419998,84.263763,5400
2014-11-18,89.580002,90.190002,89.580002,89.970001,84.782043,7900
2014-11-19,89.970001,89.970001,89.470001,89.650002,84.480515,12500
2014-11-20,89.879997,90.010002,89.230003,89.970001,84.782043,9200
2014-11-21,90.660004,91.050003,90.620003,90.629997,85.403984,3400
2014-11-24,91.040001,91.279999,90.839996,91.059998,85.809204,12900
2014-11-25,91.430000,91.589996,91.120003,91.440002,86.167297,212600
2014-11-26,91.730003,91.730003,91.000000,91.019997,85.771507,12300
2014-11-28,91.250000,91.250000,90.349998,90.349998,85.140144,1100
2014-12-01,90.360001,90.360001,88.800003,89.059998,83.924530,9200
2014-12-02,89.309998,89.879997,89.309998,89.760002,84.584167,11500
2014-12-03,90.930000,91.260002,90.930000,91.260002,85.997681,6300
2014-12-04,91.250000,91.250000,90.529999,90.599998,85.375732,9500
2014-12-05,91.019997,91.250000,90.830002,90.830002,85.592476,8500
2014-12-08,90.839996,90.959999,89.919998,89.949997,84.763214,4300
2014-12-09,89.260002,90.080002,88.919998,90.070000,84.876297,7800
2014-12-10,89.720001,89.720001,88.300003,88.300003,83.208366,12300
2014-12-11,88.690002,89.180000,88.580002,88.669998,83.557030,8200
2014-12-12,87.849998,88.029999,86.849998,86.879997,81.870232,7300
2014-12-15,87.760002,87.760002,86.220001,86.739998,81.738297,17500
2014-12-16,86.099998,87.970001,86.099998,86.529999,81.540428,5500
2014-12-17,86.730003,87.589996,85.900002,87.580002,82.529869,13300
2014-12-18,89.050003,89.510002,89.050003,89.500000,84.339165,3200
2014-12-19,90.430000,90.430000,89.739998,90.169998,85.380745,16100
2014-12-22,90.449997,90.790001,90.379997,90.790001,85.967812,9300
2014-12-23,90.879997,91.639999,90.879997,91.570000,86.706375,11100
2014-12-24,92.000000,92.000000,91.389999,91.470001,86.611702,5100
2014-12-26,92.330002,92.330002,91.500000,91.589996,86.725311,4700
2014-12-29,91.230003,91.739998,91.000000,91.610001,86.744263,12500
2014-12-30,92.269997,92.269997,90.970001,91.099998,86.261353,297500
2014-12-31,91.540001,91.540001,90.449997,90.449997,85.645866,15800
2015-01-02,90.400002,90.449997,89.330002,90.309998,85.513283,12400
2015-01-05,89.500000,89.500000,87.570000,87.900002,83.231316,56100
2015-01-06,88.000000,88.000000,86.480003,87.099998,82.473793,77700
2015-01-07,87.660004,87.660004,87.070000,87.379997,82.738922,12200
2015-01-08,88.320000,89.260002,88.239998,89.260002,84.519089,16100
2015-01-09,89.599998,89.599998,88.260002,88.449997,83.752090,5600
2015-01-12,88.000000,88.000000,87.029999,87.540001,82.890419,8600
2015-01-13,88.199997,88.720001,86.620003,87.110001,82.483253,22900
2015-01-14,86.370003,86.910004,85.860001,86.830002,82.218140,6200
2015-01-15,87.610001,87.610001,86.160004,86.430000,81.839378,7000
2015-01-16,86.059998,86.709999,85.580002,86.480003,81.886734,5500
2015-01-20,86.870003,87.250000,86.339996,86.930000,82.312828,7000
2015-01-21,87.070000,87.970001,87.070000,87.550003,82.899902,3100
2015-01-22,88.349998,89.290001,87.739998,89.040001,84.310776,17100
2015-01-23,88.599998,88.879997,88.349998,88.519997,83.818375,12300
2015-01-26,88.410004,88.639999,88.269997,88.519997,83.818375,5800
2015-01-27,87.919998,88.010002,87.000000,87.500000,82.852562,15800
2015-01-28,88.309998,88.309998,86.559998,86.620003,82.019295,5600
2015-01-29,86.440002,87.589996,86.250000,87.589996,82.937759,5100
2015-01-30,87.010002,87.199997,86.339996,86.419998,81.829910,6000
2015-02-02,87.589996,87.589996,85.730003,87.360001,82.719986,7400
2015-02-03,88.660004,89.279999,88.400002,89.209999,84.471725,20200
2015-02-04,88.550003,88.830002,88.010002,88.129997,83.449081,17600
2015-02-05,88.620003,89.260002,88.620003,88.980003,84.253952,3600
2015-02-06,89.500000,89.680000,88.790001,88.830002,84.111908,18200
2015-02-09,88.989998,89.279999,88.760002,88.820000,84.102448,8700
2015-02-10,89.180000,89.500000,88.800003,89.389999,84.642166,8400
2015-02-11,89.220001,89.500000,89.150002,89.269997,84.528542,6100
2015-02-12,89.489998,90.389999,89.489998,90.320000,85.522774,8600
2015-02-13,90.809998,90.989998,90.570000,90.720001,85.901543,5400
2015-02-17,90.589996,91.250000,90.529999,90.879997,86.053047,5600
2015-02-18,90.849998,91.620003,90.849998,91.419998,86.564346,8300
2015-02-19,91.199997,91.949997,91.199997,91.510002,86.649567,4000
